측정소,year,월,일,시,CO,NO₂,PM10,PM2.5,Temp,direction(wind),speed(wind),Precipitation
703 학장동,2014,1,1,1,0.4,0.015,94,,동,4.1,,
703 학장동,2014,1,1,2,0.4,0.015,103,,동,3.7,,
703 학장동,2014,1,1,3,0.4,0.008,102,,동,4.7,,
703 학장동,2014,1,1,4,0.4,0.008,110,,동,4.5,,
703 학장동,2014,1,1,5,0.4,0.013,117,,동,3.2,,
703 학장동,2014,1,1,6,0.4,0.011,114,,동,2.9,,
703 학장동,2014,1,1,7,0.4,0.017,98,,동남동,2,,
703 학장동,2014,1,1,8,0.4,0.014,111,,남동,1.8,,
703 학장동,2014,1,1,9,0.5,0.015,108,,동남동,1.3,,
703 학장동,2014,1,1,10,0.5,0.009,105,,동,2.3,,
703 학장동,2014,1,1,11,0.5,0.01,103,,동북동,2.9,,
703 학장동,2014,1,1,12,0.5,0.008,105,,동북동,5.1,,
703 학장동,2014,1,1,13,0.5,0.008,115,,동북동,5.6,,
703 학장동,2014,1,1,14,0.6,0.008,113,,동북동,5.8,,
703 학장동,2014,1,1,15,0.6,0.008,109,,동북동,5.8,,
703 학장동,2014,1,1,16,0.3,0.006,105,,동남동,4.7,,
703 학장동,2014,1,1,17,0.3,0.007,80,,동남동,3.8,,
703 학장동,2014,1,1,18,0.3,0.009,74,,동남동,3.3,,
703 학장동,2014,1,1,19,0.2,0.009,61,,동,3.4,,
703 학장동,2014,1,1,20,0.3,0.012,60,,동남동,2.5,,
703 학장동,2014,1,1,21,0.3,0.012,68,,동,2.9,,
703 학장동,2014,1,1,22,0.3,0.016,70,,동남동,2.3,,
703 학장동,2014,1,1,23,0.3,0.015,62,,동,3.2,,
703 학장동,2014,1,1,24,0.4,0.013,83,,동북동,4.5,,
703 학장동,2014,1,2,1,0.5,0.012,96,,동북동,4.7,,
703 학장동,2014,1,2,2,0.5,0.01,106,,동북동,4.4,,
703 학장동,2014,1,2,3,0.5,0.012,112,,동남동,2.6,,
703 학장동,2014,1,2,4,0.5,0.017,104,,남동,1.8,,
703 학장동,2014,1,2,5,0.6,0.021,105,,남남동,0.8,,
703 학장동,2014,1,2,6,0.6,0.022,96,,남동,1,,
703 학장동,2014,1,2,7,0.7,0.025,91,,남동,1.1,,
703 학장동,2014,1,2,8,0.7,0.026,103,,서북서,1.7,,
703 학장동,2014,1,2,9,1,0.034,106,,남남동,0.9,,
703 학장동,2014,1,2,10,0.9,0.039,159,,남동,0.8,,
703 학장동,2014,1,2,11,0.6,0.022,197,,남남동,1.6,,
703 학장동,2014,1,2,12,0.4,0.017,114,,남남동,2.5,,
703 학장동,2014,1,2,13,0.4,0.01,86,,남남동,3.1,,
703 학장동,2014,1,2,14,0.3,0.011,76,,동남동,3.1,,
703 학장동,2014,1,2,15,0.3,0.013,70,,동남동,3.3,,
703 학장동,2014,1,2,16,0.3,0.014,65,,남동,2.9,,
703 학장동,2014,1,2,17,0.3,0.017,74,,동남동,2.6,,
703 학장동,2014,1,2,18,0.5,0.024,75,,남,2,,
703 학장동,2014,1,2,19,0.5,0.024,68,,서북서,2.6,,
703 학장동,2014,1,2,20,0.4,0.023,58,,서,1.9,,
703 학장동,2014,1,2,21,0.5,0.024,55,,동남동,1.4,,
703 학장동,2014,1,2,22,0.6,0.026,48,,남남서,1.5,,
703 학장동,2014,1,2,23,0.5,0.026,57,,동남동,1.4,,
703 학장동,2014,1,2,24,0.6,0.025,68,,남동,0.8,,
703 학장동,2014,1,3,1,0.5,0.024,64,,남,0.9,,
703 학장동,2014,1,3,2,0.5,0.02,50,,남동,0.8,,
703 학장동,2014,1,3,3,0.8,0.025,52,,남남동,0.6,,
703 학장동,2014,1,3,4,0.6,0.021,108,,남동,0.8,,
703 학장동,2014,1,3,5,0.4,0.019,72,,남동,0.8,,
703 학장동,2014,1,3,6,0.6,0.023,52,,남동,0.9,,
703 학장동,2014,1,3,7,0.5,0.021,70,,남동,1,,
703 학장동,2014,1,3,8,0.7,0.028,72,,남남동,0.8,,
703 학장동,2014,1,3,9,0.8,0.031,99,,남동,1.2,,
703 학장동,2014,1,3,10,0.6,0.027,87,,남동,1.3,,
703 학장동,2014,1,3,11,0.6,0.027,109,,남남동,1.1,,
703 학장동,2014,1,3,12,0.5,0.028,99,,남남동,1.1,,
703 학장동,2014,1,3,13,0.5,0.024,95,,남동,1.4,,
703 학장동,2014,1,3,14,0.4,0.023,83,,남동,1.4,,
703 학장동,2014,1,3,15,0.4,0.024,75,,남남동,1.7,,
703 학장동,2014,1,3,16,0.4,0.025,68,,남남동,1.3,,
703 학장동,2014,1,3,17,0.6,0.029,74,,남동,1.2,,
703 학장동,2014,1,3,18,0.7,0.032,104,,남서,2.2,,
703 학장동,2014,1,3,19,0.7,0.032,91,,서남서,2,,
703 학장동,2014,1,3,20,0.6,0.03,78,,서,1.7,,
703 학장동,2014,1,3,21,0.6,0.028,63,,남동,1.1,,
703 학장동,2014,1,3,22,0.8,0.031,52,,남동,1,,
703 학장동,2014,1,3,23,0.8,0.032,86,,남동,0.8,,
703 학장동,2014,1,3,24,0.7,0.028,78,,남동,1.1,,
703 학장동,2014,1,4,1,0.7,0.028,106,,남동,0.8,,
703 학장동,2014,1,4,2,0.7,0.028,74,,남동,1.1,,
703 학장동,2014,1,4,3,0.5,0.022,71,,동남동,1.4,,
703 학장동,2014,1,4,4,0.6,0.021,64,,남동,1,,
703 학장동,2014,1,4,5,0.6,0.022,54,,남남동,0.6,,
703 학장동,2014,1,4,6,0.5,0.041,57,,남남동,1.1,,
703 학장동,2014,1,4,7,0.6,0.024,49,,남동,1.1,,
703 학장동,2014,1,4,8,0.7,0.027,97,,남동,1,,
703 학장동,2014,1,4,9,0.9,0.031,164,,남동,1,,
703 학장동,2014,1,4,10,0.7,0.028,123,,동남동,1.4,,
703 학장동,2014,1,4,11,0.5,0.02,135,,남동,1.7,,
703 학장동,2014,1,4,12,0.5,0.016,107,,남남동,1.5,,
703 학장동,2014,1,4,13,0.4,0.014,91,,남남동,1.8,,
703 학장동,2014,1,4,14,0.4,0.014,82,,남남동,1.6,,
703 학장동,2014,1,4,15,0.4,0.016,81,,남동,1.8,,
703 학장동,2014,1,4,16,0.4,0.014,81,,남남동,2.4,,
703 학장동,2014,1,4,17,0.4,0.014,57,,서,3.3,,
703 학장동,2014,1,4,18,0.4,0.019,54,,서북서,3.7,,
703 학장동,2014,1,4,19,0.4,0.018,48,,서남서,2.4,,
703 학장동,2014,1,4,20,0.4,0.019,36,,서남서,2.6,,
703 학장동,2014,1,4,21,0.3,0.016,29,,서,3.2,,
703 학장동,2014,1,4,22,0.3,0.011,24,,서,3.5,,
703 학장동,2014,1,4,23,0.3,0.011,17,,서,2.8,,
703 학장동,2014,1,4,24,0.4,0.012,19,,남남서,2.3,,
703 학장동,2014,1,5,1,0.4,0.01,25,,남남서,2.8,,
703 학장동,2014,1,5,2,0.4,0.008,23,,남,2.9,,
703 학장동,2014,1,5,3,0.4,0.009,22,,남,2,,
703 학장동,2014,1,5,4,0.4,0.01,23,,남남동,1.6,,
703 학장동,2014,1,5,5,0.4,0.01,29,,동남동,1.6,,
703 학장동,2014,1,5,6,0.4,0.01,32,,동남동,1.2,,
703 학장동,2014,1,5,7,0.4,0.014,34,,남동,0.8,,
703 학장동,2014,1,5,8,0.4,0.017,38,,동남동,1.5,,
703 학장동,2014,1,5,9,0.4,0.015,35,,동,1.7,,
703 학장동,2014,1,5,10,0.4,0.011,39,,남동,1.7,,
703 학장동,2014,1,5,11,0.4,0.009,41,,남동,1.5,,
703 학장동,2014,1,5,12,0.3,0.009,31,,남동,1.7,,
703 학장동,2014,1,5,13,0.3,0.007,33,,남남동,1.6,,
703 학장동,2014,1,5,14,0.3,0.008,29,,남동,2.3,,
703 학장동,2014,1,5,15,0.3,0.008,48,,남동,3,,
703 학장동,2014,1,5,16,0.3,0.009,46,,남동,3.4,,
703 학장동,2014,1,5,17,0.3,0.01,44,,남동,2.7,,
703 학장동,2014,1,5,18,0.2,0.012,31,,남남동,1.8,,
703 학장동,2014,1,5,19,0.3,0.014,29,,남동,2,,
703 학장동,2014,1,5,20,0.3,0.015,42,,남동,1.7,,
703 학장동,2014,1,5,21,0.3,0.019,51,,동남동,1.6,,
703 학장동,2014,1,5,22,0.4,0.015,54,,남동,1.1,,
703 학장동,2014,1,5,23,0.4,0.013,54,,남동,1.2,,
703 학장동,2014,1,5,24,0.4,0.008,51,,남남동,2.5,,
703 학장동,2014,1,6,1,0.4,0.008,51,,남남동,2.7,,
703 학장동,2014,1,6,2,0.4,0.008,48,,남동,2.4,,
703 학장동,2014,1,6,3,0.4,0.009,47,,동남동,2.1,,
703 학장동,2014,1,6,4,0.4,0.01,53,,동,2,,
703 학장동,2014,1,6,5,0.5,0.013,52,,남동,1.5,,
703 학장동,2014,1,6,6,0.5,0.016,55,,동남동,1.3,,
703 학장동,2014,1,6,7,0.6,0.023,60,,동남동,1.2,,
703 학장동,2014,1,6,8,0.7,0.027,79,,동,1.6,,
703 학장동,2014,1,6,9,0.7,0.026,120,,동남동,1.1,,
703 학장동,2014,1,6,10,0.7,0.026,100,,남동,1.1,,
703 학장동,2014,1,6,11,0.6,0.024,101,,남동,1.6,,
703 학장동,2014,1,6,12,0.5,0.02,94,,남남동,1.6,,
703 학장동,2014,1,6,13,0.5,0.017,86,,남남동,1.9,,
703 학장동,2014,1,6,14,0.5,0.014,75,,남동,1.7,,
703 학장동,2014,1,6,15,0.5,0.016,80,,동남동,1.9,,
703 학장동,2014,1,6,16,0.5,0.019,88,,남동,1.9,,
703 학장동,2014,1,6,17,0.5,0.024,90,,동북동,2.6,,
703 학장동,2014,1,6,18,0.6,0.03,102,,동남동,1.8,,
703 학장동,2014,1,6,19,0.7,0.031,89,,남서,1.8,,
703 학장동,2014,1,6,20,0.6,0.029,83,,남남서,2,,
703 학장동,2014,1,6,21,0.7,0.028,74,,남동,1.5,,
703 학장동,2014,1,6,22,0.6,0.028,83,,남남서,1.5,,
703 학장동,2014,1,6,23,0.7,0.027,81,,남동,0.8,,
703 학장동,2014,1,6,24,0.7,0.027,81,,동남동,1.2,,
703 학장동,2014,1,7,1,0.7,0.026,88,,동남동,1.2,,
703 학장동,2014,1,7,2,0.7,0.024,96,,남동,1,,
703 학장동,2014,1,7,3,0.6,0.022,87,,남동,1,,
703 학장동,2014,1,7,4,0.7,0.022,74,,남동,1.1,,
703 학장동,2014,1,7,5,0.7,0.022,73,,남동,1,,
703 학장동,2014,1,7,6,0.6,0.022,82,,남동,1,,
703 학장동,2014,1,7,7,0.7,0.023,80,,남동,0.8,,
703 학장동,2014,1,7,8,0.8,0.026,100,,남동,1.2,,
703 학장동,2014,1,7,9,0.9,0.029,127,,남남동,1,,
703 학장동,2014,1,7,10,0.7,0.025,121,,남남동,1.4,,
703 학장동,2014,1,7,11,0.6,0.024,105,,남남동,1.2,,
703 학장동,2014,1,7,12,0.6,0.026,99,,남동,1.5,,
703 학장동,2014,1,7,13,0.6,0.019,110,,남동,2.9,,
703 학장동,2014,1,7,14,0.5,0.018,90,,남남동,3.4,,
703 학장동,2014,1,7,15,0.5,0.019,89,,남남동,3.1,,
703 학장동,2014,1,7,16,0.5,0.021,82,,남남동,2.4,,
703 학장동,2014,1,7,17,0.5,0.025,86,,남남동,1.9,,
703 학장동,2014,1,7,18,0.5,0.032,92,,남동,1.4,,
703 학장동,2014,1,7,19,0.6,0.034,106,,남동,1,,
703 학장동,2014,1,7,20,0.7,0.035,106,,남남동,1.5,,
703 학장동,2014,1,7,21,0.6,0.034,79,,남동,1,,
703 학장동,2014,1,7,22,0.6,0.033,98,,남동,1.1,,
703 학장동,2014,1,7,23,0.5,0.029,85,,남동,1,,
703 학장동,2014,1,7,24,0.5,0.026,87,,남남동,0.6,,
703 학장동,2014,1,8,1,0.4,0.02,83,,남동,1,,
703 학장동,2014,1,8,2,0.4,0.021,81,,남동,0.7,,
703 학장동,2014,1,8,3,0.5,0.018,71,,남,0.9,,
703 학장동,2014,1,8,4,0.4,0.015,65,,남동,0.9,,
703 학장동,2014,1,8,5,0.5,0.02,63,,남동,1,,
703 학장동,2014,1,8,6,0.5,0.024,68,,동남동,1.1,,
703 학장동,2014,1,8,7,0.5,0.023,74,,남동,1.2,,
703 학장동,2014,1,8,8,0.6,0.026,72,,남남동,1.2,,
703 학장동,2014,1,8,9,0.6,0.028,98,,남,2.3,,
703 학장동,2014,1,8,10,0.5,0.028,83,,남남서,2.4,,
703 학장동,2014,1,8,11,0.5,0.028,76,,남남서,2.7,,
703 학장동,2014,1,8,12,0.4,0.03,74,,남,2.6,,
703 학장동,2014,1,8,13,0.5,0.023,69,,남,2.9,,
703 학장동,2014,1,8,14,0.5,0.023,56,,남,2.2,,
703 학장동,2014,1,8,15,0.5,0.024,58,,남,1.6,,
703 학장동,2014,1,8,16,0.5,0.025,55,,남,1.3,,
703 학장동,2014,1,8,17,0.5,0.024,50,,남남동,1.7,,
703 학장동,2014,1,8,18,0.5,0.023,57,,남동,1.3,,
703 학장동,2014,1,8,19,0.5,0.024,67,,남동,1.8,,
703 학장동,2014,1,8,20,0.5,0.023,80,,남동,1.9,,
703 학장동,2014,1,8,21,0.5,0.02,86,,남동,2.8,,
703 학장동,2014,1,8,22,0.5,0.019,80,,남동,1.9,,
703 학장동,2014,1,8,23,0.5,0.021,86,,동남동,2.3,,
703 학장동,2014,1,8,24,0.5,0.02,93,,동남동,2.6,,
703 학장동,2014,1,9,1,0.5,0.015,79,,남동,3.2,,
703 학장동,2014,1,9,2,0.3,0.008,72,,남동,3.1,,
703 학장동,2014,1,9,3,0.3,0.007,46,,남동,3.9,,
703 학장동,2014,1,9,4,0.3,0.005,39,,남동,4.3,,
703 학장동,2014,1,9,5,0.3,0.007,25,,남동,3.2,,
703 학장동,2014,1,9,6,0.3,0.008,26,,남남동,2.8,,
703 학장동,2014,1,9,7,0.3,0.015,25,,남동,2.8,,
703 학장동,2014,1,9,8,0.5,0.018,32,,남동,2.7,,
703 학장동,2014,1,9,9,0.4,0.016,66,,남남동,2.9,,
703 학장동,2014,1,9,10,0.4,0.012,50,,남동,3.6,,
703 학장동,2014,1,9,11,점검,점검,점검,,남남동,3.7,,
703 학장동,2014,1,9,12,0.3,0.011,46,,남남동,4.1,,
703 학장동,2014,1,9,13,0.3,0.009,51,,남동,5,,
703 학장동,2014,1,9,14,0.2,0.009,47,,남남동,4.4,,
703 학장동,2014,1,9,15,0.2,0.009,37,,남남동,4.7,,
703 학장동,2014,1,9,16,0.2,0.011,44,,남남동,4.6,,
703 학장동,2014,1,9,17,0.2,0.013,48,,남남동,4.4,,
703 학장동,2014,1,9,18,0.3,0.014,48,,남남동,4.3,,
703 학장동,2014,1,9,19,0.3,0.014,50,,남남동,3.7,,
703 학장동,2014,1,9,20,0.2,0.011,51,,남남동,2.9,,
703 학장동,2014,1,9,21,0.2,0.01,34,,남남동,2.9,,
703 학장동,2014,1,9,22,0.2,0.01,41,,남남동,3.1,,
703 학장동,2014,1,9,23,0.2,0.007,29,,남동,3.5,,
703 학장동,2014,1,9,24,0.2,0.006,20,,남동,4.1,,
703 학장동,2014,1,10,1,0.2,0.005,21,,남동,3.9,,
703 학장동,2014,1,10,2,0.3,0.005,21,,남동,3.4,,
703 학장동,2014,1,10,3,0.3,0.005,30,,남동,4,,
703 학장동,2014,1,10,4,0.3,0.006,29,,남동,3.4,,
703 학장동,2014,1,10,5,0.3,0.006,36,,남동,3.5,,
703 학장동,2014,1,10,6,0.4,0.009,33,,남동,3.1,,
703 학장동,2014,1,10,7,0.3,0.018,42,,동남동,2.8,,
703 학장동,2014,1,10,8,0.4,0.021,51,,동남동,2.6,,
703 학장동,2014,1,10,9,0.5,0.024,75,,동,2.4,,
703 학장동,2014,1,10,10,0.4,0.018,86,,동,2.4,,
703 학장동,2014,1,10,11,0.4,0.014,78,,동,3.4,,
703 학장동,2014,1,10,12,0.4,0.012,68,,동남동,3.3,,
703 학장동,2014,1,10,13,0.4,0.01,65,,남동,3.4,,
703 학장동,2014,1,10,14,0.4,0.011,53,,남동,2.8,,
703 학장동,2014,1,10,15,0.4,0.012,57,,남동,3.4,,
703 학장동,2014,1,10,16,0.4,0.014,56,,남동,3.4,,
703 학장동,2014,1,10,17,0.4,0.017,58,,남동,2.5,,
703 학장동,2014,1,10,18,0.4,0.023,66,,동남동,1.6,,
703 학장동,2014,1,10,19,0.5,0.027,69,,동남동,1.5,,
703 학장동,2014,1,10,20,0.4,0.022,78,,동,2.1,,
703 학장동,2014,1,10,21,0.4,0.018,68,,동남동,1.9,,
703 학장동,2014,1,10,22,0.4,0.023,65,,남동,1,,
703 학장동,2014,1,10,23,0.5,0.025,62,,동남동,1.3,,
703 학장동,2014,1,10,24,0.5,0.024,72,,동남동,1.7,,
703 학장동,2014,1,11,1,0.5,0.025,81,,동남동,1.6,,
703 학장동,2014,1,11,2,0.4,0.02,76,,동남동,2,,
703 학장동,2014,1,11,3,0.5,0.017,70,,동남동,2,,
703 학장동,2014,1,11,4,0.4,0.014,86,,동,1.8,,
703 학장동,2014,1,11,5,0.4,0.016,69,,동남동,1.9,,
703 학장동,2014,1,11,6,0.5,0.018,73,,동남동,1.4,,
703 학장동,2014,1,11,7,0.4,0.019,78,,동,1.9,,
703 학장동,2014,1,11,8,0.7,0.033,80,,남남동,0.8,,
703 학장동,2014,1,11,9,0.7,0.033,102,,남동,1.1,,
703 학장동,2014,1,11,10,0.5,0.02,106,,동남동,1.6,,
703 학장동,2014,1,11,11,0.5,0.016,88,,동남동,2.6,,
703 학장동,2014,1,11,12,0.4,0.012,82,,동남동,3.3,,
703 학장동,2014,1,11,13,0.4,0.009,77,,남동,3.7,,
703 학장동,2014,1,11,14,0.4,0.01,67,,남동,3.3,,
703 학장동,2014,1,11,15,0.4,0.01,70,,남동,2.6,,
703 학장동,2014,1,11,16,0.4,0.011,68,,동남동,2.9,,
703 학장동,2014,1,11,17,0.4,0.013,71,,동남동,2.4,,
703 학장동,2014,1,11,18,0.5,0.023,66,,동남동,1.5,,
703 학장동,2014,1,11,19,0.6,0.029,68,,남동,1.4,,
703 학장동,2014,1,11,20,0.6,0.029,64,,남동,1.4,,
703 학장동,2014,1,11,21,0.6,0.027,63,,남,1.5,,
703 학장동,2014,1,11,22,0.6,0.026,63,,남동,1,,
703 학장동,2014,1,11,23,0.6,0.027,62,,동남동,1.2,,
703 학장동,2014,1,11,24,0.6,0.024,72,,동남동,1.2,,
703 학장동,2014,1,12,1,0.5,0.022,70,,동남동,0.9,,
703 학장동,2014,1,12,2,0.5,0.021,68,,동남동,1.1,,
703 학장동,2014,1,12,3,0.5,0.017,74,,남동,0.7,,
703 학장동,2014,1,12,4,0.5,0.014,71,,남동,0.8,,
703 학장동,2014,1,12,5,0.5,0.016,71,,남동,0.8,,
703 학장동,2014,1,12,6,0.6,0.02,71,,남남서,1.2,,
703 학장동,2014,1,12,7,0.6,0.022,88,,남남동,0.5,,
703 학장동,2014,1,12,8,0.6,0.025,79,,동남동,0.9,,
703 학장동,2014,1,12,9,0.5,0.017,91,,남동,0.6,,
703 학장동,2014,1,12,10,0.5,0.013,91,,동남동,1.5,,
703 학장동,2014,1,12,11,0.5,0.013,81,,남남동,1.6,,
703 학장동,2014,1,12,12,0.5,0.011,79,,남남동,1.9,,
703 학장동,2014,1,12,13,0.5,0.009,83,,남동,2.7,,
703 학장동,2014,1,12,14,0.4,0.009,91,,남남동,2.9,,
703 학장동,2014,1,12,15,0.4,0.008,87,,남동,2.7,,
703 학장동,2014,1,12,16,0.4,0.009,81,,남남동,2.4,,
703 학장동,2014,1,12,17,0.4,0.013,80,,남동,1.7,,
703 학장동,2014,1,12,18,0.5,0.018,89,,동남동,1.7,,
703 학장동,2014,1,12,19,0.7,0.029,90,,동남동,1.1,,
703 학장동,2014,1,12,20,0.5,0.028,97,,동남동,1.4,,
703 학장동,2014,1,12,21,0.5,0.023,95,,동남동,1.4,,
703 학장동,2014,1,12,22,0.5,0.024,92,,동남동,1.6,,
703 학장동,2014,1,12,23,0.5,0.024,98,,동,1.7,,
703 학장동,2014,1,12,24,0.6,0.021,96,,동,1.8,,
703 학장동,2014,1,13,1,0.5,0.02,98,,동,1.5,,
703 학장동,2014,1,13,2,0.5,0.015,101,,동남동,1.8,,
703 학장동,2014,1,13,3,0.5,0.011,98,,동남동,2.6,,
703 학장동,2014,1,13,4,0.5,0.012,90,,동남동,2.1,,
703 학장동,2014,1,13,5,0.5,0.011,76,,남동,1.6,,
703 학장동,2014,1,13,6,0.4,0.012,61,,남동,1.9,,
703 학장동,2014,1,13,7,0.3,0.013,45,,남동,2.6,,
703 학장동,2014,1,13,8,0.4,0.022,40,,동남동,2.6,,
703 학장동,2014,1,13,9,0.4,0.022,63,,동남동,2.7,,
703 학장동,2014,1,13,10,0.4,0.017,75,,동남동,2.7,,
703 학장동,2014,1,13,11,0.3,0.015,76,,남동,3,,
703 학장동,2014,1,13,12,0.3,0.013,61,,남동,2.9,,
703 학장동,2014,1,13,13,0.3,0.01,61,,남동,3.2,,
703 학장동,2014,1,13,14,0.3,0.012,51,,남동,3.2,,
703 학장동,2014,1,13,15,0.3,0.013,62,,동남동,3.4,,
703 학장동,2014,1,13,16,0.3,0.013,50,,동남동,3,,
703 학장동,2014,1,13,17,0.3,0.018,55,,남동,2.8,,
703 학장동,2014,1,13,18,0.3,0.024,62,,남동,2.1,,
703 학장동,2014,1,13,19,0.4,0.026,76,,동,2,,
703 학장동,2014,1,13,20,0.4,0.024,74,,동,1.6,,
703 학장동,2014,1,13,21,0.3,0.023,51,,동남동,1.3,,
703 학장동,2014,1,13,22,0.4,0.023,45,,남동,0.9,,
703 학장동,2014,1,13,23,0.3,0.021,40,,남동,0.9,,
703 학장동,2014,1,13,24,0.3,0.019,35,,남동,1.2,,
703 학장동,2014,1,14,1,0.5,0.022,40,,남동,0.8,,
703 학장동,2014,1,14,2,0.5,0.02,51,,남동,0.8,,
703 학장동,2014,1,14,3,0.4,0.02,40,,남동,0.9,,
703 학장동,2014,1,14,4,0.4,0.018,37,,동남동,1.1,,
703 학장동,2014,1,14,5,0.4,0.017,35,,남동,0.9,,
703 학장동,2014,1,14,6,0.4,0.019,45,,남동,0.9,,
703 학장동,2014,1,14,7,0.4,0.021,35,,남동,1,,
703 학장동,2014,1,14,8,0.5,0.023,55,,동남동,1.3,,
703 학장동,2014,1,14,9,0.6,0.025,72,,남동,1.5,,
703 학장동,2014,1,14,10,0.4,0.02,91,,남동,1.6,,
703 학장동,2014,1,14,11,0.4,0.017,58,,남동,1.8,,
703 학장동,2014,1,14,12,0.4,0.017,52,,남동,1.7,,
703 학장동,2014,1,14,13,0.3,0.014,48,,남동,1.7,,
703 학장동,2014,1,14,14,0.3,0.013,40,,남동,2.4,,
703 학장동,2014,1,14,15,0.3,0.014,47,,남동,2.8,,
703 학장동,2014,1,14,16,0.3,0.014,60,,남동,3,,
703 학장동,2014,1,14,17,0.3,0.018,50,,남동,2.9,,
703 학장동,2014,1,14,18,0.3,0.022,57,,남동,2.3,,
703 학장동,2014,1,14,19,0.4,0.025,66,,동남동,1.8,,
703 학장동,2014,1,14,20,0.3,0.024,62,,동남동,1.4,,
703 학장동,2014,1,14,21,0.3,0.023,68,,동남동,1.3,,
703 학장동,2014,1,14,22,0.4,0.023,50,,동남동,1.2,,
703 학장동,2014,1,14,23,0.3,0.018,44,,남동,1.3,,
703 학장동,2014,1,14,24,0.4,0.016,53,,남동,1.4,,
703 학장동,2014,1,15,1,0.4,0.017,50,,남동,1.5,,
703 학장동,2014,1,15,2,0.5,0.017,49,,동남동,1.1,,
703 학장동,2014,1,15,3,0.4,0.016,46,,남동,1,,
703 학장동,2014,1,15,4,0.5,0.016,46,,동남동,1.5,,
703 학장동,2014,1,15,5,0.4,0.018,58,,동남동,1.8,,
703 학장동,2014,1,15,6,0.5,0.018,56,,동남동,1.9,,
703 학장동,2014,1,15,7,0.5,0.021,63,,동남동,2.2,,
703 학장동,2014,1,15,8,0.6,0.025,66,,동남동,2.6,,
703 학장동,2014,1,15,9,0.6,0.022,90,,남동,2.3,,
703 학장동,2014,1,15,10,0.5,0.02,92,,남동,2.8,,
703 학장동,2014,1,15,11,0.5,0.017,80,,남동,2.8,,
703 학장동,2014,1,15,12,0.4,0.015,79,,남동,3.2,,
703 학장동,2014,1,15,13,0.4,0.012,81,,남동,3.4,,
703 학장동,2014,1,15,14,0.4,0.013,69,,남동,3.6,,
703 학장동,2014,1,15,15,0.3,0.012,70,,남동,3.3,,
703 학장동,2014,1,15,16,0.3,0.014,64,,남동,3,,
703 학장동,2014,1,15,17,0.3,0.016,66,,남동,2.8,,
703 학장동,2014,1,15,18,0.4,0.023,69,,남동,2,,
703 학장동,2014,1,15,19,0.5,0.028,74,,동남동,1.2,,
703 학장동,2014,1,15,20,0.5,0.027,89,,동남동,1.5,,
703 학장동,2014,1,15,21,0.4,0.026,64,,동남동,1.6,,
703 학장동,2014,1,15,22,0.4,0.02,67,,동남동,1.7,,
703 학장동,2014,1,15,23,0.4,0.02,55,,동,2.1,,
703 학장동,2014,1,15,24,0.4,0.018,57,,동,1.7,,
703 학장동,2014,1,16,1,0.4,0.016,58,,동남동,1.7,,
703 학장동,2014,1,16,2,0.4,0.017,59,,남동,1.1,,
703 학장동,2014,1,16,3,0.5,0.015,78,,남동,0.8,,
703 학장동,2014,1,16,4,0.5,0.014,69,,동남동,1.3,,
703 학장동,2014,1,16,5,0.5,0.014,66,,동남동,1.1,,
703 학장동,2014,1,16,6,0.5,0.016,69,,동남동,0.9,,
703 학장동,2014,1,16,7,0.5,0.021,68,,동,1.4,,
703 학장동,2014,1,16,8,0.5,0.025,93,,동,1.7,,
703 학장동,2014,1,16,9,0.6,0.025,92,,동남동,1.1,,
703 학장동,2014,1,16,10,0.6,0.025,96,,남동,1.8,,
703 학장동,2014,1,16,11,0.5,0.017,104,,남동,1.7,,
703 학장동,2014,1,16,12,0.5,0.015,82,,동남동,1.9,,
703 학장동,2014,1,16,13,0.4,0.014,81,,남동,1.7,,
703 학장동,2014,1,16,14,0.4,0.013,74,,남동,1.7,,
703 학장동,2014,1,16,15,점검,점검,점검,,동남동,2.2,,
703 학장동,2014,1,16,16,점검,점검,점검,,동남동,1.7,,
703 학장동,2014,1,16,17,0.4,0.018,81,,동,1.8,,
703 학장동,2014,1,16,18,0.6,0.031,81,,남서,2.1,,
703 학장동,2014,1,16,19,0.7,0.033,76,,서남서,1.7,,
703 학장동,2014,1,16,20,0.6,0.03,75,,남남서,1.7,,
703 학장동,2014,1,16,21,0.7,0.033,82,,남남동,1.5,,
703 학장동,2014,1,16,22,0.7,0.034,88,,동남동,1,,
703 학장동,2014,1,16,23,0.7,0.033,99,,동남동,1.2,,
703 학장동,2014,1,16,24,0.7,0.032,96,,남동,0.7,,
703 학장동,2014,1,17,1,0.7,0.03,104,,동남동,1,,
703 학장동,2014,1,17,2,0.6,0.028,92,,남동,1,,
703 학장동,2014,1,17,3,0.7,0.025,107,,남동,1.5,,
703 학장동,2014,1,17,4,0.7,0.018,116,,동남동,1.7,,
703 학장동,2014,1,17,5,0.6,0.015,126,,동,2.2,,
703 학장동,2014,1,17,6,0.6,0.023,123,,동,1.9,,
703 학장동,2014,1,17,7,0.6,0.025,136,,동,1.8,,
703 학장동,2014,1,17,8,0.7,0.03,138,,동남동,1.3,,
703 학장동,2014,1,17,9,0.7,0.03,154,,동,1.9,,
703 학장동,2014,1,17,10,0.8,0.029,185,,동남동,1.6,,
703 학장동,2014,1,17,11,0.7,0.023,180,,남동,2.2,,
703 학장동,2014,1,17,12,0.6,0.019,156,,남동,3.1,,
703 학장동,2014,1,17,13,0.6,0.017,154,,남동,2.9,,
