년,월,일,시,Gwang-bok,On-cheon,Jeon-po,Hak-Jang
2015,4,17,10,151,151,129,152
2015,4,17,11,134,147,118,148
2015,4,17,12,123,124,105,109
2015,4,17,13,129,127,97,121
2015,4,17,14,153,133,106,126
2015,4,17,15,150,112,97,128
2015,4,17,16,141,125,94,138
2015,4,17,17,130,136,95,130
2015,4,17,18,122,127,86,123
2015,4,17,19,97,119,90,104
2015,4,17,20,105,108,80,98
2015,4,17,21,99,96,78,89
2015,4,17,22,100,108,79,94
2015,4,17,23,77,78,67,74
2015,4,17,24,91,82,69,63
2015,4,18,1,79,75,68,82
2015,4,18,2,84,73,69,71
2015,4,18,3,77,63,69,71
2015,4,18,4,73,68,74,62
2015,4,18,5,71,67,67,61
2015,4,18,6,80,68,62,91
2015,4,18,7,73,71,61,72
2015,4,18,8,69,87,64,68
2015,4,18,9,102,96,65,85
2015,4,18,10,104,108,78,96
2015,4,18,11,101,118,69,100
2015,4,18,12,105,118,68,112
2015,4,18,13,100,91,55,77
2015,4,18,14,96,87,68,87
2015,4,18,15,101,59,48,61
2015,4,18,16,91,64,39,94
2015,4,18,17,73,68,28,34
2015,4,18,18,70,59,48,62
2015,4,18,19,75,64,57,70
2015,4,18,20,62,105,61,50
2015,4,18,21,85,88,55,50
2015,4,18,22,68,67,63,65
2015,4,18,23,49,59,49,49
2015,4,18,24,59,57,61,44
2015,4,19,1,63,62,59,46
2015,4,19,2,56,62,62,50
2015,4,19,3,62,63,49,51
2015,4,19,4,57,60,58,52
2015,4,19,5,41,60,46,51
2015,4,19,6,34,45,44,49
2015,4,19,7,29,35,37,45
2015,4,19,8,19,42,35,49
2015,4,19,9,24,32,31,37
2015,4,19,10,19,32,36,21
2015,4,19,11,22,32,32,18
2015,4,19,12,17,35,32,16
2015,4,19,13,28,50,41,17
2015,4,19,14,35,47,33,25
2015,4,19,15,29,41,43,23
2015,4,19,16,28,41,42,18
2015,4,19,17,22,30,22,12
2015,4,19,18,19,29,27,15
2015,4,19,19,19,23,22,16
2015,4,19,20,19,37,25,14
2015,4,19,21,38,36,32,12
2015,4,19,22,20,42,22,11
2015,4,19,23,7,26,19,12
2015,4,19,24,6,24,19,12
2015,4,20,1,6,17,22,12
2015,4,20,2,7,19,9,11
2015,4,20,3,5,22,18,11
2015,4,20,4,10,22,25,13
2015,4,20,5,17,19,19,15
2015,4,20,6,11,17,15,17
2015,4,20,7,9,31,15,20
2015,4,20,8,23,25,20,21
2015,4,20,9,25,40,21,22
2015,4,20,10,22,40,15,27
2015,4,20,11,17,32,24,35
2015,4,20,12,15,34,13,33
2015,4,20,13,14,28,17,29
2015,4,20,14,13,35,18,25
2015,4,20,15,17,32,13,20
2015,4,20,16,점검,26,17,28
2015,4,20,17,점검,35,18,27
2015,4,20,18,점검,42,29,30
2015,4,20,19,점검,51,34,34
2015,4,20,20,16,55,27,28
2015,4,20,21,23,43,23,31
2015,4,20,22,25,64,29,32
2015,4,20,23,37,62,37,35
2015,4,20,24,36,42,38,32
2015,4,21,1,36,40,34,34
2015,4,21,2,28,36,28,34
2015,4,21,3,44,45,32,26
2015,4,21,4,27,39,34,31
2015,4,21,5,33,38,36,26
2015,4,21,6,35,48,36,34
2015,4,21,7,47,49,41,35
2015,4,21,8,53,72,55,58
2015,4,21,9,60,106,56,73
2015,4,21,10,점검,113,60,71
2015,4,21,11,점검,122,67,68
2015,4,21,12,점검,108,점검,70
2015,4,21,13,점검,108,점검,68
2015,4,21,14,점검,90,점검,79
2015,4,21,15,점검,102,점검,102
2015,4,21,16,점검,105,점검,점검
2015,4,21,17,점검,105,점검,74
2015,4,21,18,점검,115,점검,69
2015,4,21,19,점검,108,점검,67
2015,4,21,20,점검,109,점검,74
2015,4,21,21,점검,84,점검,80
2015,4,21,22,점검,87,점검,71
2015,4,21,23,점검,92,점검,70
2015,4,21,24,점검,92,점검,59
2015,4,22,1,점검,84,점검,68
2015,4,22,2,점검,102,점검,77
2015,4,22,3,점검,81,점검,76
2015,4,22,4,점검,82,점검,65
2015,4,22,5,점검,82,점검,78
2015,4,22,6,점검,75,점검,84
2015,4,22,7,점검,93,점검,93
2015,4,22,8,점검,101,점검,94
2015,4,22,9,점검,120,점검,104
2015,4,22,10,점검,115,점검,81
2015,4,22,11,점검,113,점검,89
2015,4,22,12,점검,93,점검,80
2015,4,22,13,점검,93,점검,80
2015,4,22,14,102,72,점검,80
2015,4,22,15,103,120,점검,81
2015,4,22,16,68,102,점검,102
2015,4,22,17,72,90,점검,85
2015,4,22,18,85,85,점검,102
2015,4,22,19,76,89,점검,87
2015,4,22,20,85,108,점검,105
2015,4,22,21,100,83,80,88
2015,4,22,22,89,99,80,75
2015,4,22,23,76,97,83,88
2015,4,22,24,80,94,77,79
2015,4,23,1,91,107,74,85
2015,4,23,2,89,95,73,85
2015,4,23,3,75,95,74,83
2015,4,23,4,68,91,71,76
2015,4,23,5,77,88,69,72
2015,4,23,6,71,82,78,81
2015,4,23,7,68,84,80,74
2015,4,23,8,77,113,68,88
2015,4,23,9,83,138,85,140
2015,4,23,10,89,131,99,93
2015,4,23,11,98,100,84,102
2015,4,23,12,102,125,71,95
2015,4,23,13,102,125,70,90
2015,4,23,14,85,94,76,98
2015,4,23,15,106,88,77,103
2015,4,23,16,102,77,72,110
2015,4,23,17,81,108,72,104
2015,4,23,18,92,104,77,81
2015,4,23,19,80,104,72,87
2015,4,23,20,63,89,59,89
2015,4,23,21,78,76,55,83
2015,4,23,22,82,76,75,74
2015,4,23,23,84,86,67,81
2015,4,23,24,74,75,58,72
2015,4,24,1,80,74,62,80
2015,4,24,2,74,85,77,79
2015,4,24,3,77,85,73,88
2015,4,24,4,71,79,75,93
2015,4,24,5,76,94,89,91
2015,4,24,6,77,96,75,93
2015,4,24,7,70,86,79,80
2015,4,24,8,79,87,72,94
2015,4,24,9,89,120,81,140
2015,4,24,10,125,131,86,156
2015,4,24,11,109,151,107,121
2015,4,24,12,87,123,95,113
2015,4,24,13,117,111,96,100
2015,4,24,14,82,119,89,111
2015,4,24,15,94,137,87,122
2015,4,24,16,93,137,87,112
2015,4,24,17,105,113,93,124
2015,4,24,18,86,114,104,107
2015,4,24,19,110,132,107,105
2015,4,24,20,123,115,107,118
2015,4,24,21,131,151,123,117
2015,4,24,22,138,129,122,99
2015,4,24,23,113,103,113,107
2015,4,24,24,110,120,115,107
2015,4,25,1,110,132,110,115
2015,4,25,2,104,133,104,114
2015,4,25,3,전단,104,97,112
2015,4,25,4,전단,92,90,101
2015,4,25,5,전단,83,79,82
2015,4,25,6,전단,90,64,62
2015,4,25,7,전단,84,61,62
2015,4,25,8,전단,102,70,95
2015,4,25,9,전단,112,80,124
2015,4,25,10,전단,108,78,87
2015,4,25,11,전단,104,69,82
2015,4,25,12,전단,118,91,83
2015,4,25,13,전단,125,108,90
2015,4,25,14,전단,123,96,115
2015,4,25,15,전단,123,88,95
2015,4,25,16,전단,116,91,91
2015,4,25,17,전단,119,78,86
2015,4,25,18,전단,114,87,83
2015,4,25,19,전단,111,87,83
2015,4,25,20,전단,129,84,86
2015,4,25,21,전단,107,77,76
2015,4,25,22,전단,84,77,76
2015,4,25,23,전단,96,82,66
2015,4,25,24,전단,81,65,62
2015,4,26,1,전단,81,66,69
2015,4,26,2,전단,56,57,83
2015,4,26,3,전단,57,59,79
2015,4,26,4,전단,60,58,66
2015,4,26,5,전단,64,64,71
2015,4,26,6,전단,62,59,74
2015,4,26,7,전단,77,57,75
2015,4,26,8,전단,93,55,65
2015,4,26,9,전단,92,54,57
2015,4,26,10,전단,107,64,70
2015,4,26,11,전단,96,66,71
2015,4,26,12,전단,101,69,71
2015,4,26,13,전단,95,59,77
2015,4,26,14,전단,95,71,70
2015,4,26,15,전단,81,66,76
2015,4,26,16,전단,105,65,78
2015,4,26,17,전단,70,53,65
2015,4,26,18,전단,82,48,69
2015,4,26,19,전단,80,56,63
2015,4,26,20,전단,79,61,83
2015,4,26,21,전단,99,73,68
2015,4,26,22,전단,102,83,77
2015,4,26,23,전단,129,76,77
2015,4,26,24,전단,111,79,83
2015,4,27,1,전단,111,86,82
2015,4,27,2,전단,76,89,88
2015,4,27,3,전단,89,86,70
2015,4,27,4,전단,89,74,71
2015,4,27,5,전단,82,71,73
2015,4,27,6,전단,81,76,118
2015,4,27,7,전단,94,85,100
2015,4,27,8,전단,116,86,110
2015,4,27,9,점검,146,97,131
2015,4,27,10,점검,160,122,133
2015,4,27,11,점검,168,131,137
2015,4,27,12,137,175,135,165
2015,4,27,13,108,170,점검,146
2015,4,27,14,70,159,점검,157
2015,4,27,15,100,159,86,143
2015,4,27,16,113,117,99,137
2015,4,27,17,101,132,103,140
2015,4,27,18,95,동불,83,124
2015,4,27,19,60,동불,63,84
2015,4,27,20,61,106,53,74
2015,4,27,21,48,82,50,56
2015,4,27,22,51,61,42,60
2015,4,27,23,47,49,44,66
2015,4,27,24,54,56,44,59
2015,4,28,1,62,85,67,81
2015,4,28,2,66,87,68,83
2015,4,28,3,67,87,71,77
2015,4,28,4,71,73,80,72
2015,4,28,5,64,73,74,81
2015,4,28,6,70,76,94,77
2015,4,28,7,76,112,95,85
2015,4,28,8,86,128,102,115
2015,4,28,9,99,128,103,145
2015,4,28,10,84,104,79,107
2015,4,28,11,91,134,77,125
2015,4,28,12,78,99,64,85
2015,4,28,13,82,95,63,64
2015,4,28,14,71,94,59,59
2015,4,28,15,72,94,63,82
2015,4,28,16,77,89,68,82
2015,4,28,17,70,84,56,90
2015,4,28,18,72,81,53,87
2015,4,28,19,73,81,59,75
2015,4,28,20,58,63,56,53
2015,4,28,21,43,71,47,52
2015,4,28,22,47,57,50,57
2015,4,28,23,50,57,54,60
2015,4,28,24,61,75,54,59
2015,4,29,1,57,75,52,56
2015,4,29,2,59,62,47,46
2015,4,29,3,55,62,47,54
2015,4,29,4,47,60,47,47
2015,4,29,5,42,55,41,45
2015,4,29,6,28,54,43,36
2015,4,29,7,33,55,37,42
2015,4,29,8,37,64,36,40
2015,4,29,9,35,64,36,46
2015,4,29,10,41,64,32,59
2015,4,29,11,32,43,32,62
2015,4,29,12,35,67,30,56
2015,4,29,13,27,67,19,35
2015,4,29,14,23,32,17,23
2015,4,29,15,19,37,19,48
2015,4,29,16,21,45,24,29
2015,4,29,17,26,45,24,36
2015,4,29,18,33,58,29,37
2015,4,29,19,35,27,29,41
2015,4,29,20,55,70,30,43
2015,4,29,21,58,66,45,42
2015,4,29,22,59,73,43,43
2015,4,29,23,54,73,46,46
2015,4,29,24,47,60,45,45
2015,4,30,1,42,60,57,40
2015,4,30,2,37,64,52,48
2015,4,30,3,40,57,57,47
2015,4,30,4,45,53,56,52
2015,4,30,5,45,69,53,49
2015,4,30,6,39,72,49,50
2015,4,30,7,49,72,54,58
2015,4,30,8,48,84,61,65
2015,4,30,9,47,105,62,77
2015,4,30,10,55,106,72,77
2015,4,30,11,75,106,76,74
2015,4,30,12,75,100,85,83
2015,4,30,13,76,89,75,73
2015,4,30,14,83,93,65,60
2015,4,30,15,69,89,76,75
2015,4,30,16,62,84,57,71
2015,4,30,17,55,84,58,73
2015,4,30,18,54,81,62,71
2015,4,30,19,45,76,52,50
2015,4,30,20,36,72,42,51
2015,4,30,21,53,84,42,47
2015,4,30,22,70,74,45,43
2015,4,30,23,61,87,48,44
2015,4,30,24,65,75,57,47
2015,5,1,1,78,61,59,59
2015,5,1,2,79,61,53,54
2015,5,1,3,72,41,54,50
2015,5,1,4,57,61,53,64
2015,5,1,5,47,52,50,46
2015,5,1,6,43,47,47,46
2015,5,1,7,43,48,41,44
2015,5,1,8,45,55,49,52
2015,5,1,9,50,55,51,51
2015,5,1,10,54,66,44,51
2015,5,1,11,25,46,31,50
2015,5,1,12,26,63,33,36
2015,5,1,13,27,48,26,40
2015,5,1,14,37,46,28,28
2015,5,1,15,30,50,27,32
2015,5,1,16,31,41,27,56
2015,5,1,17,41,41,33,38
2015,5,1,18,28,45,36,38
2015,5,1,19,30,64,35,37
2015,5,1,20,37,47,47,37
2015,5,1,21,38,47,37,38
2015,5,1,22,31,37,35,43
2015,5,1,23,24,37,41,44
2015,5,1,24,28,64,26,48
2015,5,2,1,36,55,25,39
2015,5,2,2,28,51,29,39
2015,5,2,3,32,58,30,38
2015,5,2,4,31,46,32,40
2015,5,2,5,31,48,45,36
2015,5,2,6,33,50,37,38
2015,5,2,7,34,46,38,51
2015,5,2,8,38,65,48,53
2015,5,2,9,63,78,55,54
2015,5,2,10,92,79,52,64
2015,5,2,11,66,63,51,54
2015,5,2,12,55,69,53,48
2015,5,2,13,54,69,47,32
2015,5,2,14,47,59,40,34
2015,5,2,15,53,62,43,33
2015,5,2,16,56,67,42,42
2015,5,2,17,45,70,44,48
2015,5,2,18,36,93,61,77
2015,5,2,19,53,105,69,58
2015,5,2,20,57,78,69,70
2015,5,2,21,55,88,53,61
2015,5,2,22,59,84,70,66
2015,5,2,23,56,73,71,59
2015,5,2,24,51,73,69,57
2015,5,3,1,55,74,76,52
2015,5,3,2,55,64,60,60
2015,5,3,3,60,59,50,66
2015,5,3,4,58,56,49,40
2015,5,3,5,46,59,35,44
2015,5,3,6,37,47,34,29
2015,5,3,7,41,52,34,36
2015,5,3,8,31,45,32,33
2015,5,3,9,33,49,38,32
2015,5,3,10,24,48,30,25
2015,5,3,11,17,37,14,21
2015,5,3,12,16,34,17,19
2015,5,3,13,16,26,10,16
2015,5,3,14,19,21,18,14
2015,5,3,15,22,35,17,15
2015,5,3,16,18,27,15,15
2015,5,3,17,26,28,11,13
2015,5,3,18,10,28,9,12
2015,5,3,19,16,21,12,17
2015,5,3,20,22,28,14,20
2015,5,3,21,9,28,18,18
2015,5,3,22,22,32,18,17
2015,5,3,23,12,24,15,18
2015,5,3,24,21,29,18,18
2015,5,4,1,20,27,18,20
2015,5,4,2,12,34,21,20
2015,5,4,3,49,36,29,28
2015,5,4,4,39,27,24,24
2015,5,4,5,25,31,24,24
2015,5,4,6,16,26,20,23
2015,5,4,7,25,26,23,31
2015,5,4,8,18,31,26,43
2015,5,4,9,20,58,34,49
2015,5,4,10,28,57,41,50
2015,5,4,11,46,71,46,47
2015,5,4,12,53,94,64,62
2015,5,4,13,79,103,78,83
2015,5,4,14,104,109,81,99
2015,5,4,15,144,132,96,124
2015,5,4,16,129,132,70,111
2015,5,4,17,90,68,66,95
2015,5,4,18,78,76,62,84
2015,5,4,19,82,78,62,91
2015,5,4,20,86,68,70,119
2015,5,4,21,99,82,79,121
2015,5,4,22,111,87,84,113
2015,5,4,23,83,98,65,92
2015,5,4,24,62,84,67,78
2015,5,5,1,57,69,61,76
2015,5,5,2,72,78,66,65
2015,5,5,3,61,78,55,65
2015,5,5,4,58,64,50,50
2015,5,5,5,49,62,47,52
2015,5,5,6,51,53,49,49
2015,5,5,7,54,64,46,46
2015,5,5,8,47,78,47,56
2015,5,5,9,54,78,54,52
2015,5,5,10,57,75,57,47
2015,5,5,11,62,75,50,60
2015,5,5,12,82,76,50,60
2015,5,5,13,83,76,59,62
2015,5,5,14,78,91,60,73
2015,5,5,15,91,104,59,81
2015,5,5,16,65,89,50,83
2015,5,5,17,62,100,47,65
2015,5,5,18,55,98,43,55
2015,5,5,19,55,95,44,57
2015,5,5,20,76,85,49,56
2015,5,5,21,59,85,47,53
2015,5,5,22,51,76,60,60
2015,5,5,23,47,77,50,59
2015,5,5,24,42,78,45,51
2015,5,6,1,47,57,49,46
2015,5,6,2,47,56,41,59
2015,5,6,3,52,59,54,48
2015,5,6,4,37,52,49,54
2015,5,6,5,47,58,48,43
2015,5,6,6,47,58,48,52
2015,5,6,7,54,79,54,59
2015,5,6,8,50,99,60,93
2015,5,6,9,63,113,66,93
2015,5,6,10,81,107,71,65
2015,5,6,11,91,104,75,81
2015,5,6,12,118,94,84,82
2015,5,6,13,84,101,80,94
2015,5,6,14,64,107,76,91
2015,5,6,15,70,118,61,113
2015,5,6,16,71,118,68,97
2015,5,6,17,74,97,74,점검
2015,5,6,18,61,97,72,74
2015,5,6,19,43,84,63,69
2015,5,6,20,42,84,51,72
2015,5,6,21,53,72,64,73
2015,5,6,22,63,80,63,67
2015,5,6,23,45,80,69,59
2015,5,6,24,48,71,51,66
2015,5,7,1,54,71,52,65
2015,5,7,2,40,57,51,50
2015,5,7,3,31,45,32,36
2015,5,7,4,35,60,34,41
2015,5,7,5,54,62,39,41
2015,5,7,6,59,62,46,56
2015,5,7,7,58,72,51,68
2015,5,7,8,65,76,70,81
2015,5,7,9,71,114,74,91
2015,5,7,10,89,122,78,78
2015,5,7,11,100,동불,80,88
2015,5,7,12,82,99,67,81
2015,5,7,13,79,99,69,73
2015,5,7,14,62,85,67,79
2015,5,7,15,73,99,61,75
2015,5,7,16,47,99,65,90
2015,5,7,17,48,74,59,66
2015,5,7,18,55,78,54,62
2015,5,7,19,46,89,54,83
2015,5,7,20,36,89,45,51
2015,5,7,21,29,61,34,56
2015,5,7,22,46,61,39,55
2015,5,7,23,34,31,34,44
2015,5,7,24,42,49,40,54
2015,5,8,1,45,39,48,69
2015,5,8,2,54,50,50,52
2015,5,8,3,66,54,50,50
2015,5,8,4,55,57,47,56
2015,5,8,5,59,57,49,54
2015,5,8,6,60,54,51,78
2015,5,8,7,57,63,55,69
2015,5,8,8,52,89,67,82
2015,5,8,9,63,124,73,87
2015,5,8,10,80,124,73,91
2015,5,8,11,89,113,76,83
2015,5,8,12,101,109,72,80
2015,5,8,13,점검,121,77,81
2015,5,8,14,점검,122,76,82
2015,5,8,15,점검,117,79,83
2015,5,8,16,82,110,84,87
2015,5,8,17,77,110,84,85
2015,5,8,18,74,98,86,90
2015,5,8,19,81,105,73,85
2015,5,8,20,85,96,73,72
2015,5,8,21,81,96,75,80
2015,5,8,22,83,126,77,104
2015,5,8,23,72,85,83,89
2015,5,8,24,78,100,88,87
2015,5,9,1,73,111,89,90
2015,5,9,2,82,112,95,106
2015,5,9,3,72,112,83,87
2015,5,9,4,85,102,86,96
2015,5,9,5,70,90,96,91
2015,5,9,6,81,90,95,94
2015,5,9,7,76,83,104,105
2015,5,9,8,79,90,109,104
2015,5,9,9,69,137,104,103
2015,5,9,10,69,132,96,114
2015,5,9,11,79,126,80,90
2015,5,9,12,79,103,70,85
2015,5,9,13,85,103,86,87
2015,5,9,14,71,120,94,83
2015,5,9,15,67,110,85,91
2015,5,9,16,72,88,66,80
2015,5,9,17,60,75,56,69
2015,5,9,18,48,75,52,64
2015,5,9,19,39,73,47,55
2015,5,9,20,44,70,50,55
2015,5,9,21,32,65,50,56
2015,5,9,22,40,71,47,57
2015,5,9,23,36,71,56,52
2015,5,9,24,47,71,49,51
2015,5,10,1,67,81,70,58
2015,5,10,2,64,78,80,68
2015,5,10,3,59,89,69,62
2015,5,10,4,59,80,60,82
2015,5,10,5,55,79,66,70
2015,5,10,6,59,79,65,65
2015,5,10,7,57,85,65,75
2015,5,10,8,58,82,68,62
2015,5,10,9,62,91,63,69
2015,5,10,10,70,92,70,66
2015,5,10,11,68,91,71,66
2015,5,10,12,61,81,65,65
2015,5,10,13,66,89,56,69
2015,5,10,14,62,88,60,57
2015,5,10,15,59,80,56,63
2015,5,10,16,48,68,47,55
2015,5,10,17,47,74,50,52
2015,5,10,18,36,64,50,48
2015,5,10,19,38,67,43,46
2015,5,10,20,37,62,36,51
2015,5,10,21,40,65,40,41
2015,5,10,22,39,65,39,42
2015,5,10,23,30,65,35,44
2015,5,10,24,34,55,39,38
2015,5,11,1,41,59,39,46
2015,5,11,2,38,58,39,39
2015,5,11,3,37,55,45,45
2015,5,11,4,37,58,47,49
2015,5,11,5,45,59,56,54
2015,5,11,6,40,59,46,48
2015,5,11,7,41,61,47,43
2015,5,11,8,38,69,48,47
2015,5,11,9,36,69,48,49
2015,5,11,10,41,68,48,52
2015,5,11,11,42,76,56,63
2015,5,11,12,45,81,54,66
2015,5,11,13,47,78,55,66
2015,5,11,14,50,71,47,63
2015,5,11,15,49,71,55,68
2015,5,11,16,53,78,58,61
2015,5,11,17,61,100,61,73
2015,5,11,18,61,92,60,77
2015,5,11,19,52,78,57,61
2015,5,11,20,49,77,55,51
2015,5,11,21,39,61,49,43
2015,5,11,22,38,61,42,36
2015,5,11,23,36,53,32,28
2015,5,11,24,34,35,23,21
2015,5,12,1,33,32,28,30
2015,5,12,2,23,28,22,23
2015,5,12,3,41,32,34,25
2015,5,12,4,17,35,24,23
2015,5,12,5,10,11,14,20
2015,5,12,6,10,30,13,18
2015,5,12,7,8,24,17,35
2015,5,12,8,10,24,20,34
2015,5,12,9,13,44,20,41
2015,5,12,10,21,33,17,45
2015,5,12,11,19,35,32,64
2015,5,12,12,25,42,30,54
2015,5,12,13,40,43,38,55
2015,5,12,14,47,55,32,69
2015,5,12,15,43,57,50,63
2015,5,12,16,43,58,53,70
2015,5,12,17,51,81,56,73
2015,5,12,18,58,79,63,82
2015,5,12,19,81,97,86,96
2015,5,12,20,89,110,102,104
2015,5,12,21,87,110,106,100
2015,5,12,22,91,105,105,93
2015,5,12,23,77,108,99,88
2015,5,12,24,73,103,85,88
2015,5,13,1,74,98,85,79
2015,5,13,2,72,98,82,84
2015,5,13,3,82,93,94,75
2015,5,13,4,78,90,85,88
2015,5,13,5,78,94,71,79
2015,5,13,6,73,76,77,87
2015,5,13,7,71,84,75,81
2015,5,13,8,74,84,80,85
2015,5,13,9,74,109,82,92
2015,5,13,10,92,154,92,110
2015,5,13,11,93,154,85,126
2015,5,13,12,105,100,94,118
2015,5,13,13,87,115,85,114
2015,5,13,14,81,115,94,121
2015,5,13,15,83,116,91,125
2015,5,13,16,84,116,89,135
2015,5,13,17,91,90,83,129
2015,5,13,18,85,98,77,149
2015,5,13,19,69,98,65,99
2015,5,13,20,71,59,75,95
2015,5,13,21,61,72,62,72
2015,5,13,22,52,91,58,64
2015,5,13,23,43,73,41,61
2015,5,13,24,51,60,43,57
2015,5,14,1,61,69,56,56
2015,5,14,2,58,61,53,57
2015,5,14,3,50,68,56,47
2015,5,14,4,52,68,54,50
2015,5,14,5,48,52,57,52
2015,5,14,6,52,68,54,57
2015,5,14,7,42,70,56,54
2015,5,14,8,45,90,56,56
2015,5,14,9,48,90,59,56
2015,5,14,10,54,79,62,74
2015,5,14,11,48,79,52,84
2015,5,14,12,48,83,63,60
2015,5,14,13,53,73,53,71
2015,5,14,14,47,85,51,67
2015,5,14,15,53,85,62,80
2015,5,14,16,51,65,63,58
2015,5,14,17,44,65,54,61
2015,5,14,18,42,70,43,63
2015,5,14,19,34,94,40,60
2015,5,14,20,33,62,42,60
2015,5,14,21,43,71,46,55
2015,5,14,22,44,69,49,56
2015,5,14,23,47,62,56,63
2015,5,14,24,45,81,48,62
2015,5,15,1,38,81,52,54
2015,5,15,2,30,65,41,63
2015,5,15,3,44,64,53,63
2015,5,15,4,48,82,48,62
2015,5,15,5,43,68,51,59
2015,5,15,6,53,71,59,59
2015,5,15,7,51,78,65,60
2015,5,15,8,50,78,64,53
2015,5,15,9,54,70,63,61
2015,5,15,10,61,107,67,81
2015,5,15,11,72,107,80,81
2015,5,15,12,51,110,85,86
2015,5,15,13,29,98,71,71
2015,5,15,14,46,101,66,51
2015,5,15,15,43,87,65,68
2015,5,15,16,45,90,61,70
2015,5,15,17,36,88,58,76
2015,5,15,18,43,88,60,78
2015,5,15,19,54,68,65,58
2015,5,15,20,73,120,68,62
2015,5,15,21,77,120,72,77
2015,5,15,22,53,80,83,71
2015,5,15,23,40,80,68,56
2015,5,15,24,54,41,51,66
2015,5,16,1,55,61,66,59
2015,5,16,2,48,59,62,53
2015,5,16,3,39,59,54,59
2015,5,16,4,49,60,47,53
2015,5,16,5,46,61,52,55
2015,5,16,6,44,67,54,55
2015,5,16,7,53,78,64,56
2015,5,16,8,50,98,73,81
2015,5,16,9,70,108,91,84
2015,5,16,10,70,117,95,107
2015,5,16,11,81,119,96,107
2015,5,16,12,79,114,103,97
2015,5,16,13,66,105,77,95
2015,5,16,14,48,115,61,72
2015,5,16,15,53,90,63,70
2015,5,16,16,68,87,66,72
2015,5,16,17,62,87,68,73
2015,5,16,18,59,86,75,72
2015,5,16,19,49,88,72,75
2015,5,16,20,63,89,75,83
2015,5,16,21,77,95,82,85
2015,5,16,22,88,97,96,90
2015,5,16,23,85,117,98,97
2015,5,16,24,94,101,105,93
2015,5,17,1,94,75,109,97
2015,5,17,2,100,75,110,91
2015,5,17,3,97,57,108,100
2015,5,17,4,79,118,107,87
2015,5,17,5,79,118,92,68
2015,5,17,6,77,48,90,80
2015,5,17,7,63,69,81,62
2015,5,17,8,63,84,74,66
2015,5,17,9,55,98,72,70
2015,5,17,10,58,75,68,64
2015,5,17,11,63,74,56,67
2015,5,17,12,73,68,52,64
2015,5,17,13,66,64,48,59
2015,5,17,14,67,63,42,59
2015,5,17,15,67,66,45,49
2015,5,17,16,73,72,59,45
2015,5,17,17,71,69,47,47
2015,5,17,18,80,74,50,45
2015,5,17,19,80,81,47,48
2015,5,17,20,70,71,48,50
2015,5,17,21,68,56,50,42
2015,5,17,22,60,53,49,35
2015,5,17,23,54,48,53,35
2015,5,17,24,65,48,52,44
2015,5,18,1,63,48,44,35
2015,5,18,2,56,55,43,49
2015,5,18,3,67,52,66,45
2015,5,18,4,77,66,60,39
2015,5,18,5,83,66,63,49
2015,5,18,6,61,66,53,58
2015,5,18,7,69,44,61,57
2015,5,18,8,63,63,72,74
2015,5,18,9,72,81,66,90
2015,5,18,10,73,70,68,92
2015,5,18,11,71,81,74,89
2015,5,18,12,점검,73,77,113
2015,5,18,13,점검,60,64,65
2015,5,18,14,56,60,39,44
2015,5,18,15,26,34,38,55
2015,5,18,16,27,34,22,48
2015,5,18,17,25,30,23,39
2015,5,18,18,25,49,23,53
2015,5,18,19,22,41,27,46
2015,5,18,20,25,36,34,50
2015,5,18,21,40,46,51,50
2015,5,18,22,34,46,51,54
2015,5,18,23,28,35,40,47
2015,5,18,24,39,40,37,56
2015,5,19,1,38,45,52,42
2015,5,19,2,36,43,48,48
2015,5,19,3,25,45,49,46
2015,5,19,4,22,39,38,34
2015,5,19,5,26,42,33,40
2015,5,19,6,33,43,34,41
2015,5,19,7,32,43,47,45
2015,5,19,8,33,52,42,46
2015,5,19,9,42,85,58,40
2015,5,19,10,61,69,56,47
2015,5,19,11,63,74,61,56
2015,5,19,12,63,점검,67,58
2015,5,19,13,57,점검,56,66
2015,5,19,14,44,점검,64,88
2015,5,19,15,48,점검,65,102
2015,5,19,16,43,점검,59,96
2015,5,19,17,49,점검,60,107
2015,5,19,18,56,점검,63,104
2015,5,19,19,56,점검,67,61
2015,5,19,20,55,점검,71,89
2015,5,19,21,49,점검,74,83
2015,5,19,22,47,점검,71,92
2015,5,19,23,60,점검,78,66
2015,5,19,24,64,점검,69,62
2015,5,20,1,60,점검,72,68
2015,5,20,2,51,점검,72,83
2015,5,20,3,49,점검,79,89
2015,5,20,4,55,점검,82,84
2015,5,20,5,74,점검,88,95
2015,5,20,6,78,점검,81,88
2015,5,20,7,76,점검,81,95
2015,5,20,8,70,점검,76,102
2015,5,20,9,54,점검,55,76
2015,5,20,10,59,점검,50,61
2015,5,20,11,44,점검,47,57
2015,5,20,12,37,점검,45,56
2015,5,20,13,45,점검,49,53
2015,5,20,14,51,점검,67,54
2015,5,20,15,49,86,64,54
2015,5,20,16,60,75,54,83
2015,5,20,17,62,75,70,76
2015,5,20,18,62,62,62,80
2015,5,20,19,55,61,55,70
2015,5,20,20,53,60,54,62
2015,5,20,21,41,66,49,54
2015,5,20,22,39,54,37,47
2015,5,20,23,43,54,46,44
2015,5,20,24,29,49,39,36
2015,5,21,1,29,54,37,38
2015,5,21,2,30,35,40,36
2015,5,21,3,38,42,44,44
2015,5,21,4,48,47,57,51
